  0.50000E-01   0.0000       0.0000       0.0000       0.0000    
  0.10000       0.0000       0.0000       0.0000       0.0000    
  0.15000       0.0000       0.0000       0.0000       0.0000    
  0.20000       0.0000       0.0000       0.0000       0.0000    
  0.25000       0.0000       0.0000       0.0000       0.0000    
  0.30000       0.0000       0.0000       0.0000       0.0000    
  0.35000       0.0000       0.0000       0.0000       0.0000    
  0.40000       0.0000       0.0000       0.0000       0.0000    
  0.45000       0.0000       0.0000       0.0000       0.0000    
  0.50000       0.0000       0.0000       0.0000       0.0000    
  0.55000       0.0000       0.0000       0.0000       0.0000    
  0.60000       0.0000       0.0000       0.0000       0.0000    
  0.65000       0.0000       0.0000       0.0000       0.0000    
  0.70000       0.0000       0.0000       0.0000       0.0000    
  0.75000       0.0000       0.0000       0.0000       0.0000    
  0.80000       0.0000       0.0000       0.0000       0.0000    
  0.85000       0.0000       0.0000       0.0000       0.0000    
  0.90000       0.0000       0.0000       0.0000       0.0000    
  0.95000       0.0000       0.0000       0.0000       0.0000    
   1.0000       0.0000       0.0000       0.0000       0.0000    
   1.0500       0.0000       0.0000       0.0000       0.0000    
   1.1000       0.0000       0.0000       0.0000       0.0000    
   1.1500       0.0000       0.0000       0.0000       0.0000    
   1.2000       0.0000       0.0000       0.0000       0.0000    
   1.2500       0.0000       0.0000       0.0000       0.0000    
   1.3000       0.0000       0.0000       0.0000       0.0000    
   1.3500       0.0000       0.0000       0.0000       0.0000    
   1.4000       0.0000       0.0000       0.0000       0.0000    
   1.4500       0.0000       0.0000       0.0000       0.0000    
   1.5000       0.0000       0.0000       0.0000       0.0000    
   1.5500       0.0000       0.0000       0.0000       0.0000    
   1.6000      0.16722-304  0.93501-312 -0.32330-312 -0.21928-309
   1.6500      0.52665-292  0.30770-299 -0.11073-299 -0.71296-297
   1.7000      0.55204-280  0.33636-287 -0.12548-287 -0.76833-285
   1.7500      0.20530-268  0.13022-275 -0.50186-276 -0.29263-273
   1.8000      0.28702-257  0.18922-264 -0.75077-265 -0.41746-262
   1.8500      0.15898-246  0.10878-253 -0.44294-254 -0.23515-251
   1.9000      0.36603-236  0.25955-243 -0.10815-243 -0.54876-241
   1.9500      0.36592-226  0.26857-233 -0.11420-233 -0.55441-231
   2.0000      0.16534-216  0.12546-223 -0.54299-224 -0.25243-221
   2.0500      0.35031-207  0.27449-214 -0.12064-214 -0.53753-212
   2.1000      0.36001-198  0.29101-205 -0.12960-205 -0.55384-203
   2.1500      0.18516-189  0.15425-196 -0.69468-197 -0.28491-194
   2.2000      0.49053-181  0.42075-188 -0.19128-188 -0.75337-186
   2.2500      0.68751-173  0.60666-180 -0.27795-180 -0.10518-177
   2.3000      0.52256-165  0.47399-172 -0.21853-172 -0.79494-170
   2.3500      0.22041-157  0.20535-164 -0.95150-165 -0.33285-162
   2.4000      0.52703-150  0.50400-157 -0.23444-157 -0.78894-155
   2.4500      0.72878-143  0.71488-150 -0.33351-150 -0.10800-147
   2.5000      0.59370-136  0.59699-143 -0.27911-143 -0.86997-141
   2.5500      0.28990-129  0.29864-136 -0.13985-136 -0.41964-134
   2.6000      0.86227-123  0.90952-130 -0.42643-130 -0.12320-127
   2.6500      0.15859-116  0.17119-123 -0.80346-124 -0.22353-121
