  0.50000E-01   0.0000       0.0000       0.0000       0.0000    
  0.10000       0.0000       0.0000       0.0000       0.0000    
  0.15000       0.0000       0.0000       0.0000       0.0000    
  0.20000       0.0000       0.0000       0.0000       0.0000    
  0.25000       0.0000       0.0000       0.0000       0.0000    
  0.30000      0.94901-316   0.0000       0.0000       0.0000    
  0.35000      0.56778-285  0.10870-292 -0.40589-293 -0.14429-289
  0.40000      0.13855-259  0.35385-267 -0.18733-267 -0.49689-264
  0.45000      0.70655-238  0.22586-245 -0.15717-245 -0.33159-242
  0.50000      0.68552-219  0.26345-226 -0.22884-226 -0.39977-223
  0.55000      0.51346-202  0.23071-209 -0.24067-209 -0.35785-206
  0.60000      0.77113-187  0.39698-194 -0.48225-194 -0.62261-191
  0.65000      0.46034-173  0.26734-180 -0.36874-180 -0.41964-177
  0.70000      0.18182-160  0.11767-167 -0.18040-167 -0.18312-164
  0.75000      0.70230-149  0.50157-156 -0.83948-156 -0.76717-153
  0.80000      0.36055-138  0.28187-145 -0.50723-145 -0.42052-142
  0.85000      0.31450-128  0.26734-135 -0.51063-135 -0.38645-132
  0.90000      0.56923-119  0.52311-126 -0.10491-125 -0.72860-123
  0.95000      0.25206-110  0.24921-117 -0.52011-117 -0.33289-114
   1.0000      0.31329-102  0.33185-109 -0.71545-109 -0.42355-106
   1.0500      0.12272E-94  0.13876-101 -0.30722-101 -0.16874E-98
   1.1000      0.16717E-87  0.20112E-94 -0.45519E-94 -0.23254E-91
   1.1500      0.86144E-81  0.10996E-87 -0.25355E-87 -0.12073E-84
   1.2000      0.18055E-74  0.24395E-81 -0.57171E-81 -0.25418E-78
   1.2500      0.16389E-68  0.23387E-75 -0.55634E-75 -0.23124E-72
   1.3000      0.68040E-63  0.10235E-69 -0.24703E-69 -0.96093E-67
   1.3500      0.13548E-57  0.21448E-64 -0.52544E-64 -0.19142E-61
   1.4000      0.13489E-52  0.22440E-59 -0.55864E-59 -0.19066E-56
   1.4500      0.69627E-48  0.12157E-54 -0.30813E-54 -0.98527E-52
   1.5000      0.19234E-43  0.35207E-50 -0.91089E-50 -0.27281E-47
   1.5500      0.29232E-39  0.56045E-46 -0.14847E-45 -0.41626E-43
   1.6000      0.25033E-35  0.50232E-42 -0.13677E-41 -0.35856E-39
   1.6500      0.12329E-31  0.25879E-38 -0.72719E-38 -0.17802E-35
   1.7000      0.35532E-28  0.77987E-35 -0.22721E-34 -0.51838E-32
   1.7500      0.60783E-25  0.13947E-31 -0.42341E-31 -0.89796E-29
   1.8000      0.62416E-22  0.14972E-28 -0.47617E-28 -0.93561E-26
   1.8500      0.38788E-19  0.97284E-26 -0.32599E-25 -0.59092E-23
   1.9000      0.14659E-16  0.38463E-23 -0.13661E-22 -0.22720E-20
   1.9500      0.33738E-14  0.92677E-21 -0.35110E-20 -0.53193E-18
   2.0000      0.47152E-12  0.13576E-18 -0.55225E-18 -0.75499E-16
   2.0500      0.39705E-10  0.12003E-16 -0.52797E-16 -0.64291E-14
   2.1000      0.19860E-08  0.63189E-15 -0.30279E-14 -0.32243E-12
   2.1500      0.57682E-07  0.19381E-13 -0.10196E-12 -0.92366E-11
   2.2000      0.94001E-06  0.33508E-12 -0.19502E-11 -0.14373E-09
