  0.50000E-01   0.0000       0.0000       0.0000       0.0000    
  0.10000       0.0000       0.0000       0.0000       0.0000    
  0.15000       0.0000       0.0000       0.0000       0.0000    
  0.20000       0.0000       0.0000       0.0000       0.0000    
  0.25000       0.0000       0.0000       0.0000       0.0000    
  0.30000       0.0000       0.0000       0.0000       0.0000    
  0.35000       0.0000       0.0000       0.0000       0.0000    
  0.40000       0.0000       0.0000       0.0000       0.0000    
  0.45000       0.0000       0.0000       0.0000       0.0000    
  0.50000       0.0000       0.0000       0.0000       0.0000    
  0.55000       0.0000       0.0000       0.0000       0.0000    
  0.60000       0.0000       0.0000       0.0000       0.0000    
  0.65000       0.0000       0.0000       0.0000       0.0000    
  0.70000       0.0000       0.0000       0.0000       0.0000    
  0.75000       0.0000       0.0000       0.0000       0.0000    
  0.80000       0.0000       0.0000       0.0000       0.0000    
  0.85000       0.0000       0.0000       0.0000       0.0000    
  0.90000       0.0000       0.0000       0.0000       0.0000    
  0.95000       0.0000       0.0000       0.0000       0.0000    
   1.0000       0.0000       0.0000       0.0000       0.0000    
   1.0500       0.0000       0.0000       0.0000       0.0000    
   1.1000       0.0000       0.0000       0.0000       0.0000    
   1.1500      0.84469-317   0.0000       0.0000       0.0000    
   1.2000      0.50718-302  0.26003-309 -0.16886-309 -0.15809-306
   1.2500      0.31078-288  0.16939-295 -0.11620-295 -0.10172-292
   1.3000      0.42063-275  0.24290-282 -0.17532-282 -0.14398-279
   1.3500      0.14152-262  0.86316-270 -0.65330-270 -0.50468-267
   1.4000      0.13127-250  0.84332-258 -0.66723-258 -0.48608-255
   1.4500      0.36777-239  0.24824-246 -0.20475-246 -0.14097-243
   1.5000      0.33742-228  0.23877-235 -0.20477-235 -0.13351-232
   1.5500      0.10895-217  0.80656-225 -0.71762-225 -0.44385-222
   1.6000      0.13204-207  0.10208-214 -0.94027-215 -0.55253-212
   1.6500      0.63647-198  0.51292-205 -0.48822-205 -0.27296-202
   1.7000      0.12855-188  0.10782-195 -0.10587-195 -0.56387-193
   1.7500      0.11404-179  0.99420-187 -0.10055-186 -0.51069-184
   1.8000      0.46387-171  0.41973-178 -0.43658-178 -0.21168-175
   1.8500      0.89940-163  0.84364-170 -0.90135-170 -0.41756-167
   1.9000      0.86134-155  0.83660-162 -0.91703-162 -0.40622-159
   1.9500      0.42090-147  0.42286-154 -0.47504-154 -0.20135-151
   2.0000      0.10811-139  0.11224-146 -0.12910-146 -0.52392-144
   2.0500      0.15003-132  0.16080-139 -0.18921-139 -0.73553-137
   2.1000      0.11533-125  0.12750-132 -0.15337-132 -0.57135-130
   2.1500      0.50259-119  0.57271-126 -0.70375-126 -0.25133-123
   2.2000      0.12685-112  0.14887-119 -0.18677-119 -0.63958-117
   2.2500      0.18909-106  0.22840-113 -0.29241-113 -0.96039-111
   2.3000      0.16953-100  0.21063-107 -0.27506-107 -0.86655-105
   2.3500      0.92965E-95  0.11873-101 -0.15810-101 -0.47779E-99
   2.4000      0.31665E-89  0.41545E-96 -0.56400E-96 -0.16350E-93
   2.4500      0.67955E-84  0.91552E-91 -0.12669E-90 -0.35224E-88
   2.5000      0.93107E-79  0.12874E-85 -0.18157E-85 -0.48412E-83
   2.5500      0.82436E-74  0.11694E-80 -0.16809E-80 -0.42967E-78
