  0.50000E-01   0.0000       0.0000       0.0000       0.0000    
  0.10000       0.0000       0.0000       0.0000       0.0000    
  0.15000       0.0000       0.0000       0.0000       0.0000    
  0.20000       0.0000       0.0000       0.0000       0.0000    
  0.25000       0.0000       0.0000       0.0000       0.0000    
  0.30000       0.0000       0.0000       0.0000       0.0000    
  0.35000       0.0000       0.0000       0.0000       0.0000    
  0.40000       0.0000       0.0000       0.0000       0.0000    
  0.45000      0.15642-304  0.49504-312 -0.54778-312 -0.52998-309
  0.50000      0.26022-285  0.98872-293 -0.13819-292 -0.11110-289
  0.55000      0.35432-268  0.15718-275 -0.26792-275 -0.18405-272
  0.60000      0.10264-252  0.52082-260 -0.10541-259 -0.63151-257
  0.65000      0.12549-238  0.71712-246 -0.16873-245 -0.89526-243
  0.70000      0.10786-225  0.68568-233 -0.18433-232 -0.87684-230
  0.75000      0.96405-214  0.67501-221 -0.20437-220 -0.88014-218
  0.80000      0.12186-202  0.93213-210 -0.31400-209 -0.12341-206
  0.85000      0.27872-192  0.23131-199 -0.85792-199 -0.30979-196
  0.90000      0.14098-182  0.12620-189 -0.51072-189 -0.17039-186
  0.95000      0.18613-173  0.17882-180 -0.78335-180 -0.24265-177
   1.0000      0.73676-165  0.75638-172 -0.35616-171 -0.10286-168
   1.0500      0.98290-157  0.10742-163 -0.54034-163 -0.14601-160
   1.1000      0.48835-149  0.56620-156 -0.30260-155 -0.76750-153
   1.1500      0.98458-142  0.12075-148 -0.68224-148 -0.16287-145
   1.2000      0.86769-135  0.11226-141 -0.66758-141 -0.15038-138
   1.2500      0.35662-128  0.48556-135 -0.30272-134 -0.64479-132
   1.3000      0.72356-122  0.10345-128 -0.67374-128 -0.13596-125
   1.3500      0.76194-116  0.11418-122 -0.77421-122 -0.14827-119
   1.4000      0.43535-110  0.68251-117 -0.48044-116 -0.87449-114
   1.4500      0.14040-104  0.22991-111 -0.16756-110 -0.29027-108
   1.5000      0.26478E-99  0.45220-106 -0.34038-105 -0.56186-103
   1.5500      0.30137E-94  0.53607-101 -0.41583-100 -0.65472E-98
   1.6000      0.21301E-89  0.39415E-96 -0.31442E-95 -0.47266E-93
   1.6500      0.95930E-85  0.18444E-91 -0.15102E-90 -0.21693E-88
   1.7000      0.28174E-80  0.56223E-87 -0.47176E-86 -0.64793E-84
   1.7500      0.55111E-76  0.11404E-82 -0.97903E-82 -0.12865E-79
   1.8000      0.73190E-72  0.15691E-78 -0.13762E-77 -0.17310E-75
   1.8500      0.67154E-68  0.14904E-74 -0.13336E-73 -0.16062E-71
   1.9000      0.43250E-64  0.99291E-71 -0.90532E-70 -0.10445E-67
   1.9500      0.19839E-60  0.47079E-67 -0.43691E-66 -0.48295E-64
   2.0000      0.65676E-57  0.16101E-63 -0.15192E-62 -0.16091E-60
   2.0500      0.15882E-53  0.40200E-60 -0.38529E-59 -0.39104E-57
   2.1000      0.28370E-50  0.74098E-57 -0.72073E-56 -0.70087E-54
   2.1500      0.37810E-47  0.10186E-53 -0.10046E-52 -0.93591E-51
   2.2000      0.37948E-44  0.10540E-50 -0.10532E-49 -0.93975E-48
   2.2500      0.28922E-41  0.82787E-48 -0.83757E-47 -0.71550E-45
   2.3000      0.16867E-38  0.49743E-45 -0.50917E-44 -0.41624E-42
