  0.50000E-01   0.0000       0.0000       0.0000       0.0000    
  0.10000       0.0000       0.0000       0.0000       0.0000    
  0.15000       0.0000       0.0000       0.0000       0.0000    
  0.20000       0.0000       0.0000       0.0000       0.0000    
  0.25000       0.0000       0.0000       0.0000       0.0000    
  0.30000       0.0000       0.0000       0.0000       0.0000    
  0.35000       0.0000       0.0000       0.0000       0.0000    
  0.40000       0.0000       0.0000       0.0000       0.0000    
  0.45000       0.0000       0.0000       0.0000       0.0000    
  0.50000       0.0000       0.0000       0.0000       0.0000    
  0.55000       0.0000       0.0000       0.0000       0.0000    
  0.60000       0.0000       0.0000       0.0000       0.0000    
  0.65000       0.0000       0.0000       0.0000       0.0000    
  0.70000       0.0000       0.0000       0.0000       0.0000    
  0.75000       0.0000       0.0000       0.0000       0.0000    
  0.80000       0.0000       0.0000       0.0000       0.0000    
  0.85000       0.0000       0.0000       0.0000       0.0000    
  0.90000       0.0000       0.0000       0.0000       0.0000    
  0.95000       0.0000       0.0000       0.0000       0.0000    
   1.0000       0.0000       0.0000       0.0000       0.0000    
   1.0500       0.0000       0.0000       0.0000       0.0000    
   1.1000       0.0000       0.0000       0.0000       0.0000    
   1.1500       0.0000       0.0000       0.0000       0.0000    
   1.2000       0.0000       0.0000       0.0000       0.0000    
   1.2500       0.0000       0.0000       0.0000       0.0000    
   1.3000       0.0000       0.0000       0.0000       0.0000    
   1.3500       0.0000       0.0000       0.0000       0.0000    
   1.4000       0.0000       0.0000       0.0000       0.0000    
   1.4500       0.0000       0.0000       0.0000       0.0000    
   1.5000       0.0000       0.0000       0.0000       0.0000    
   1.5500       0.0000       0.0000       0.0000       0.0000    
   1.6000       0.0000       0.0000       0.0000       0.0000    
   1.6500       0.0000       0.0000       0.0000       0.0000    
   1.7000      0.17928-312  0.14778-319 -0.28117-319 -0.73701-317
   1.7500      0.80436-303  0.68900-310 -0.13682-309 -0.34498-307
   1.8000      0.17434-293  0.15491-300 -0.32136-300 -0.77810-298
   1.8500      0.18993-284  0.17484-291 -0.37815-291 -0.88027-289
   1.9000      0.10783-275  0.10271-282 -0.23119-282 -0.51795-280
   1.9500      0.32981-267  0.32471-274 -0.75923-274 -0.16386-271
   2.0000      0.56019-259  0.56948-266 -0.13810-265 -0.28739-263
   2.0500      0.54346-251  0.56990-258 -0.14310-257 -0.28741-255
   2.1000      0.30905-243  0.33400-250 -0.86714-250 -0.16820-247
   2.1500      0.10551-235  0.11742-242 -0.31476-242 -0.59012-240
   2.2000      0.22114-228  0.25321-235 -0.69989-235 -0.12691-232
   2.2500      0.29046-221  0.34193-228 -0.97332-228 -0.17080-225
   2.3000      0.24372-214  0.29476-221 -0.86307-221 -0.14666-218
   2.3500      0.13301-207  0.16515-214 -0.49684-214 -0.81798-212
   2.4000      0.48004-201  0.61156-208 -0.18883-207 -0.30135-205
   2.4500      0.11639-194  0.15204-201 -0.48132-201 -0.74494-199
   2.5000      0.19235-188  0.25749-195 -0.83499-195 -0.12538-192
   2.5500      0.21968-182  0.30120-189 -0.99956-189 -0.14568-186
   2.6000      0.17563-176  0.24651-183 -0.83642-183 -0.11837-180
   2.6500      0.99483-171  0.14287-177 -0.49524-177 -0.68073-175
   2.7000      0.40383-165  0.59308-172 -0.20986-171 -0.28028-169
