  0.50000E-01   0.0000       0.0000       0.0000       0.0000    
  0.10000      0.23596-252  0.59208-262   0.0000     -0.21008-259
   6.3500      0.10279E-02  0.65653E-09 -0.33911E-08 -0.20823E-09
   6.4000      0.10303E-02  0.65537E-09 -0.33851E-08 -0.21051E-09
   6.4500      0.10326E-02  0.65420E-09 -0.33791E-08 -0.20572E-09
   6.5000      0.10349E-02  0.65304E-09 -0.33731E-08 -0.19921E-09
   6.5500      0.10373E-02  0.65188E-09 -0.33671E-08 -0.19790E-09
   6.6000      0.10397E-02  0.65070E-09 -0.33610E-08 -0.20144E-09
   6.6500      0.10421E-02  0.64950E-09 -0.33548E-08 -0.20347E-09
   6.7000      0.10445E-02  0.64829E-09 -0.33486E-08 -0.20021E-09
   6.7500      0.10469E-02  0.64708E-09 -0.33423E-08 -0.19490E-09
   6.8000      0.10494E-02  0.64588E-09 -0.33361E-08 -0.19294E-09
   6.8500      0.10518E-02  0.64466E-09 -0.33298E-08 -0.19494E-09
   6.9000      0.10543E-02  0.64342E-09 -0.33234E-08 -0.19656E-09
   6.9500      0.10568E-02  0.64216E-09 -0.33169E-08 -0.19441E-09
   7.0000      0.10592E-02  0.64091E-09 -0.33105E-08 -0.19015E-09
   7.0500      0.10617E-02  0.63966E-09 -0.33040E-08 -0.18783E-09
   7.1000      0.10643E-02  0.63839E-09 -0.32974E-08 -0.18863E-09
   7.1500      0.10668E-02  0.63711E-09 -0.32908E-08 -0.18974E-09
   7.2000      0.10693E-02  0.63582E-09 -0.32841E-08 -0.18830E-09
   7.2500      0.10719E-02  0.63452E-09 -0.32774E-08 -0.18491E-09
   7.3000      0.10745E-02  0.63322E-09 -0.32707E-08 -0.18248E-09
   7.3500      0.10771E-02  0.63191E-09 -0.32640E-08 -0.18237E-09
   7.4000      0.10797E-02  0.63059E-09 -0.32571E-08 -0.18293E-09
   7.4500      0.10823E-02  0.62925E-09 -0.32502E-08 -0.18189E-09
   7.5000      0.10849E-02  0.62790E-09 -0.32433E-08 -0.17919E-09
   7.5500      0.10875E-02  0.62655E-09 -0.32363E-08 -0.17680E-09
   7.6000      0.10902E-02  0.62520E-09 -0.32293E-08 -0.17605E-09
   7.6500      0.10929E-02  0.62383E-09 -0.32222E-08 -0.17610E-09
   7.7000      0.10956E-02  0.62244E-09 -0.32151E-08 -0.17521E-09
   7.7500      0.10983E-02  0.62105E-09 -0.32079E-08 -0.17302E-09
   7.8000      0.11010E-02  0.61965E-09 -0.32006E-08 -0.17076E-09
   7.8500      0.11038E-02  0.61824E-09 -0.31934E-08 -0.16958E-09
   7.9000      0.11065E-02  0.61682E-09 -0.31860E-08 -0.16917E-09
   7.9500      0.11093E-02  0.61539E-09 -0.31786E-08 -0.16829E-09
   8.0000      0.11121E-02  0.61395E-09 -0.31712E-08 -0.16643E-09
   8.0500      0.11149E-02  0.61250E-09 -0.31637E-08 -0.16432E-09
   8.1000      0.11178E-02  0.61104E-09 -0.31562E-08 -0.16288E-09
   8.1500      0.11206E-02  0.60957E-09 -0.31486E-08 -0.16208E-09
   8.2000      0.11235E-02  0.60808E-09 -0.31409E-08 -0.16112E-09
   8.2500      0.11264E-02  0.60659E-09 -0.31332E-08 -0.15947E-09
   8.3000      0.11293E-02  0.60508E-09 -0.31254E-08 -0.15749E-09
   8.3500      0.11322E-02  0.60357E-09 -0.31176E-08 -0.15589E-09
   8.4000      0.11351E-02  0.60204E-09 -0.31097E-08 -0.15480E-09
   8.4500      0.11381E-02  0.60051E-09 -0.31017E-08 -0.15370E-09
   8.5000      0.11411E-02  0.59896E-09 -0.30937E-08 -0.15215E-09
   8.5500      0.11440E-02  0.59740E-09 -0.30857E-08 -0.15028E-09
   8.6000      0.11471E-02  0.59582E-09 -0.30776E-08 -0.14859E-09
   8.6500      0.11501E-02  0.59424E-09 -0.30694E-08 -0.14727E-09
   8.7000      0.11531E-02  0.59265E-09 -0.30611E-08 -0.14603E-09
   8.7500      0.11562E-02  0.59104E-09 -0.30528E-08 -0.14450E-09
   8.8000      0.11593E-02  0.58942E-09 -0.30445E-08 -0.14271E-09
   8.8500      0.11624E-02  0.58779E-09 -0.30361E-08 -0.14096E-09
   8.9000      0.11656E-02  0.58615E-09 -0.30276E-08 -0.13948E-09
   8.9500      0.11687E-02  0.58449E-09 -0.30190E-08 -0.13810E-09
   9.0000      0.11719E-02  0.58282E-09 -0.30104E-08 -0.13656E-09
   9.0500      0.11751E-02  0.58114E-09 -0.30017E-08 -0.13480E-09
   9.1000      0.11783E-02  0.57945E-09 -0.29930E-08 -0.13303E-09
   9.1500      0.11815E-02  0.57775E-09 -0.29842E-08 -0.13143E-09
   9.2000      0.11848E-02  0.57603E-09 -0.29753E-08 -0.12993E-09
   9.2500      0.11881E-02  0.57430E-09 -0.29664E-08 -0.12835E-09
   9.3000      0.11914E-02  0.57256E-09 -0.29574E-08 -0.12661E-09
   9.3500      0.11947E-02  0.57080E-09 -0.29483E-08 -0.12483E-09
   9.4000      0.11980E-02  0.56904E-09 -0.29392E-08 -0.12315E-09
   9.4500      0.12014E-02  0.56726E-09 -0.29300E-08 -0.12156E-09
   9.5000      0.12048E-02  0.56546E-09 -0.29207E-08 -0.11994E-09
   9.5500      0.12082E-02  0.56366E-09 -0.29114E-08 -0.11821E-09
   9.6000      0.12116E-02  0.56184E-09 -0.29020E-08 -0.11643E-09
   9.6500      0.12151E-02  0.56001E-09 -0.28926E-08 -0.11471E-09
   9.7000      0.12186E-02  0.55816E-09 -0.28830E-08 -0.11307E-09
   9.7500      0.12221E-02  0.55631E-09 -0.28734E-08 -0.11143E-09
   9.8000      0.12256E-02  0.55444E-09 -0.28638E-08 -0.10972E-09
   9.8500      0.12291E-02  0.55256E-09 -0.28541E-08 -0.10796E-09
   9.9000      0.12327E-02  0.55066E-09 -0.28443E-08 -0.10625E-09
   9.9500      0.12363E-02  0.54876E-09 -0.28345E-08 -0.10460E-09
   10.000      0.12399E-02  0.54684E-09 -0.28246E-08 -0.10297E-09
   10.050      0.12435E-02  0.54491E-09 -0.28146E-08 -0.10131E-09
   10.100      0.12471E-02  0.54297E-09 -0.28046E-08 -0.99629E-10
   10.150      0.12508E-02  0.54102E-09 -0.27945E-08 -0.97976E-10
   10.200      0.12545E-02  0.53906E-09 -0.27844E-08 -0.96383E-10
   10.250      0.12582E-02  0.53709E-09 -0.27742E-08 -0.94832E-10
   10.300      0.12619E-02  0.53510E-09 -0.27639E-08 -0.93284E-10
   10.350      0.12657E-02  0.53311E-09 -0.27536E-08 -0.91738E-10
   10.400      0.12694E-02  0.53111E-09 -0.27433E-08 -0.90230E-10
   10.450      0.12732E-02  0.52910E-09 -0.27329E-08 -0.88790E-10
   10.500      0.12770E-02  0.52709E-09 -0.27225E-08 -0.87412E-10
   10.550      0.12808E-02  0.52506E-09 -0.27121E-08 -0.86074E-10
   10.600      0.12847E-02  0.52303E-09 -0.27016E-08 -0.84773E-10
   10.650      0.12885E-02  0.52100E-09 -0.26911E-08 -0.83532E-10
   10.700      0.12924E-02  0.51896E-09 -0.26805E-08 -0.82379E-10
   10.750      0.12963E-02  0.51692E-09 -0.26700E-08 -0.81321E-10
   10.800      0.13001E-02  0.51487E-09 -0.26594E-08 -0.80345E-10
   10.850      0.13040E-02  0.51283E-09 -0.26489E-08 -0.79450E-10
   10.900      0.13079E-02  0.51079E-09 -0.26383E-08 -0.78656E-10
   10.950      0.13118E-02  0.50875E-09 -0.26278E-08 -0.77987E-10
   11.000      0.13158E-02  0.50671E-09 -0.26173E-08 -0.77456E-10
   11.050      0.13197E-02  0.50468E-09 -0.26068E-08 -0.77063E-10
   11.100      0.13236E-02  0.50265E-09 -0.25963E-08 -0.76810E-10
   11.150      0.13275E-02  0.50064E-09 -0.25859E-08 -0.76715E-10
   11.200      0.13314E-02  0.49864E-09 -0.25756E-08 -0.76802E-10
   11.250      0.13353E-02  0.49665E-09 -0.25653E-08 -0.77089E-10
   11.300      0.13392E-02  0.49468E-09 -0.25551E-08 -0.77583E-10
   11.350      0.13431E-02  0.49274E-09 -0.25451E-08 -0.78294E-10
   11.400      0.13470E-02  0.49081E-09 -0.25351E-08 -0.79237E-10
   11.450      0.13508E-02  0.48891E-09 -0.25253E-08 -0.80438E-10
   11.500      0.13546E-02  0.48705E-09 -0.25157E-08 -0.81917E-10
   11.550      0.13584E-02  0.48521E-09 -0.25062E-08 -0.83688E-10
   11.600      0.13622E-02  0.48342E-09 -0.24970E-08 -0.85764E-10
   11.650      0.13659E-02  0.48167E-09 -0.24879E-08 -0.88160E-10
   11.700      0.13696E-02  0.47996E-09 -0.24791E-08 -0.90901E-10
   11.750      0.13732E-02  0.47831E-09 -0.24706E-08 -0.94006E-10
   11.800      0.13768E-02  0.47671E-09 -0.24623E-08 -0.97492E-10
   11.850      0.13803E-02  0.47517E-09 -0.24544E-08 -0.10137E-09
   11.900      0.13837E-02  0.47370E-09 -0.24468E-08 -0.10565E-09
   11.950      0.13871E-02  0.47231E-09 -0.24396E-08 -0.11036E-09
   12.000      0.13904E-02  0.47099E-09 -0.24327E-08 -0.11550E-09
   12.050      0.13936E-02  0.46975E-09 -0.24264E-08 -0.12110E-09
   12.100      0.13967E-02  0.46860E-09 -0.24204E-08 -0.12714E-09
   12.150      0.13998E-02  0.46755E-09 -0.24150E-08 -0.13365E-09
   12.200      0.14027E-02  0.46660E-09 -0.24101E-08 -0.14061E-09
   12.250      0.14055E-02  0.46576E-09 -0.24057E-08 -0.14804E-09
   12.300      0.14082E-02  0.46503E-09 -0.24020E-08 -0.15593E-09
   12.350      0.14108E-02  0.46441E-09 -0.23988E-08 -0.16428E-09
   12.400      0.14132E-02  0.46392E-09 -0.23963E-08 -0.17306E-09
   12.450      0.14155E-02  0.46357E-09 -0.23944E-08 -0.18228E-09
   12.500      0.14177E-02  0.46334E-09 -0.23933E-08 -0.19191E-09
   12.550      0.14197E-02  0.46326E-09 -0.23928E-08 -0.20193E-09
   12.600      0.14215E-02  0.46331E-09 -0.23931E-08 -0.21232E-09
   12.650      0.14232E-02  0.46352E-09 -0.23942E-08 -0.22305E-09
   12.700      0.14248E-02  0.46388E-09 -0.23960E-08 -0.23409E-09
   12.750      0.14262E-02  0.46439E-09 -0.23987E-08 -0.24541E-09
   12.800      0.14274E-02  0.46506E-09 -0.24022E-08 -0.25697E-09
   12.850      0.14284E-02  0.46589E-09 -0.24064E-08 -0.26874E-09
   12.900      0.14293E-02  0.46689E-09 -0.24116E-08 -0.28068E-09
   12.950      0.14300E-02  0.46804E-09 -0.24175E-08 -0.29274E-09
   13.000      0.14306E-02  0.46936E-09 -0.24243E-08 -0.30489E-09
   13.050      0.14309E-02  0.47084E-09 -0.24320E-08 -0.31709E-09
   13.100      0.14311E-02  0.47248E-09 -0.24405E-08 -0.32929E-09
   13.150      0.14312E-02  0.47429E-09 -0.24498E-08 -0.34147E-09
   13.200      0.14310E-02  0.47625E-09 -0.24599E-08 -0.35357E-09
   13.250      0.14307E-02  0.47837E-09 -0.24709E-08 -0.36556E-09
   13.300      0.14303E-02  0.48065E-09 -0.24826E-08 -0.37742E-09
   13.350      0.14297E-02  0.48307E-09 -0.24952E-08 -0.38910E-09
   13.400      0.14289E-02  0.48565E-09 -0.25085E-08 -0.40057E-09
   13.450      0.14280E-02  0.48837E-09 -0.25225E-08 -0.41180E-09
   13.500      0.14270E-02  0.49122E-09 -0.25373E-08 -0.42278E-09
   13.550      0.14258E-02  0.49422E-09 -0.25527E-08 -0.43347E-09
   13.600      0.14245E-02  0.49734E-09 -0.25689E-08 -0.44385E-09
   13.650      0.14231E-02  0.50058E-09 -0.25856E-08 -0.45391E-09
   13.700      0.14216E-02  0.50395E-09 -0.26030E-08 -0.46363E-09
   13.750      0.14200E-02  0.50743E-09 -0.26210E-08 -0.47299E-09
   13.800      0.14182E-02  0.51102E-09 -0.26395E-08 -0.48199E-09
   13.850      0.14164E-02  0.51470E-09 -0.26586E-08 -0.49061E-09
   13.900      0.14145E-02  0.51849E-09 -0.26781E-08 -0.49885E-09
   13.950      0.14125E-02  0.52236E-09 -0.26981E-08 -0.50671E-09
   14.000      0.14104E-02  0.52632E-09 -0.27186E-08 -0.51417E-09
   14.050      0.14083E-02  0.53036E-09 -0.27394E-08 -0.52125E-09
   14.100      0.14061E-02  0.53446E-09 -0.27606E-08 -0.52794E-09
   14.150      0.14039E-02  0.53864E-09 -0.27822E-08 -0.53423E-09
   14.200      0.14016E-02  0.54287E-09 -0.28040E-08 -0.54015E-09
   14.250      0.13993E-02  0.54716E-09 -0.28262E-08 -0.54568E-09
   14.300      0.13969E-02  0.55150E-09 -0.28486E-08 -0.55083E-09
   14.350      0.13946E-02  0.55588E-09 -0.28712E-08 -0.55562E-09
   14.400      0.13922E-02  0.56029E-09 -0.28940E-08 -0.56004E-09
   14.450      0.13897E-02  0.56474E-09 -0.29170E-08 -0.56410E-09
   14.500      0.13873E-02  0.56922E-09 -0.29402E-08 -0.56780E-09
   14.550      0.13849E-02  0.57372E-09 -0.29634E-08 -0.57117E-09
   14.600      0.13824E-02  0.57824E-09 -0.29867E-08 -0.57419E-09
   14.650      0.13800E-02  0.58277E-09 -0.30101E-08 -0.57688E-09
   14.700      0.13776E-02  0.58730E-09 -0.30336E-08 -0.57925E-09
   14.750      0.13751E-02  0.59184E-09 -0.30570E-08 -0.58129E-09
   14.800      0.13727E-02  0.59638E-09 -0.30805E-08 -0.58303E-09
   14.850      0.13703E-02  0.60092E-09 -0.31039E-08 -0.58445E-09
   14.900      0.13679E-02  0.60544E-09 -0.31272E-08 -0.58558E-09
   14.950      0.13655E-02  0.60995E-09 -0.31505E-08 -0.58640E-09
   15.000      0.13632E-02  0.61444E-09 -0.31737E-08 -0.58694E-09
   15.050      0.13608E-02  0.61891E-09 -0.31968E-08 -0.58718E-09
   15.100      0.13585E-02  0.62335E-09 -0.32197E-08 -0.58713E-09
   15.150      0.13562E-02  0.62776E-09 -0.32425E-08 -0.58680E-09
   15.200      0.13540E-02  0.63214E-09 -0.32652E-08 -0.58619E-09
   15.250      0.13517E-02  0.63649E-09 -0.32876E-08 -0.58530E-09
   15.300      0.13495E-02  0.64079E-09 -0.33098E-08 -0.58413E-09
   15.350      0.13472E-02  0.64504E-09 -0.33318E-08 -0.58268E-09
   15.400      0.13451E-02  0.64925E-09 -0.33535E-08 -0.58095E-09
   15.450      0.13429E-02  0.65340E-09 -0.33750E-08 -0.57895E-09
   15.500      0.13407E-02  0.65750E-09 -0.33962E-08 -0.57668E-09
   15.550      0.13386E-02  0.66154E-09 -0.34170E-08 -0.57413E-09
   15.600      0.13364E-02  0.66552E-09 -0.34376E-08 -0.57131E-09
   15.650      0.13343E-02  0.66943E-09 -0.34578E-08 -0.56822E-09
   15.700      0.13322E-02  0.67328E-09 -0.34776E-08 -0.56486E-09
   15.750      0.13300E-02  0.67705E-09 -0.34971E-08 -0.56124E-09
   15.800      0.13279E-02  0.68074E-09 -0.35162E-08 -0.55737E-09
   15.850      0.13258E-02  0.68436E-09 -0.35349E-08 -0.55323E-09
   15.900      0.13237E-02  0.68789E-09 -0.35531E-08 -0.54886E-09
   15.950      0.13215E-02  0.69134E-09 -0.35709E-08 -0.54424E-09
   16.000      0.13194E-02  0.69470E-09 -0.35883E-08 -0.53939E-09
   16.050      0.13172E-02  0.69797E-09 -0.36052E-08 -0.53432E-09
   16.100      0.13151E-02  0.70115E-09 -0.36216E-08 -0.52904E-09
   16.150      0.13129E-02  0.70423E-09 -0.36375E-08 -0.52357E-09
   16.200      0.13106E-02  0.70721E-09 -0.36529E-08 -0.51791E-09
   16.250      0.13084E-02  0.71010E-09 -0.36678E-08 -0.51209E-09
   16.300      0.13061E-02  0.71289E-09 -0.36822E-08 -0.50612E-09
   16.350      0.13038E-02  0.71557E-09 -0.36961E-08 -0.50002E-09
   16.400      0.13015E-02  0.71815E-09 -0.37094E-08 -0.49380E-09
   16.450      0.12992E-02  0.72063E-09 -0.37222E-08 -0.48749E-09
   16.500      0.12968E-02  0.72300E-09 -0.37345E-08 -0.48110E-09
   16.550      0.12943E-02  0.72527E-09 -0.37462E-08 -0.47466E-09
   16.600      0.12919E-02  0.72743E-09 -0.37574E-08 -0.46818E-09
   16.650      0.12894E-02  0.72949E-09 -0.37680E-08 -0.46168E-09
   16.700      0.12868E-02  0.73145E-09 -0.37781E-08 -0.45519E-09
   16.750      0.12843E-02  0.73330E-09 -0.37876E-08 -0.44872E-09
   16.800      0.12817E-02  0.73505E-09 -0.37967E-08 -0.44228E-09
   16.850      0.12790E-02  0.73670E-09 -0.38052E-08 -0.43591E-09
   16.900      0.12763E-02  0.73824E-09 -0.38132E-08 -0.42961E-09
   16.950      0.12736E-02  0.73970E-09 -0.38207E-08 -0.42340E-09
   17.000      0.12709E-02  0.74105E-09 -0.38277E-08 -0.41729E-09
   17.050      0.12681E-02  0.74232E-09 -0.38342E-08 -0.41130E-09
   17.100      0.12653E-02  0.74349E-09 -0.38403E-08 -0.40544E-09
   17.150      0.12624E-02  0.74457E-09 -0.38459E-08 -0.39972E-09
   17.200      0.12596E-02  0.74557E-09 -0.38510E-08 -0.39416E-09
   17.250      0.12567E-02  0.74648E-09 -0.38558E-08 -0.38875E-09
   17.300      0.12538E-02  0.74732E-09 -0.38601E-08 -0.38350E-09
   17.350      0.12508E-02  0.74807E-09 -0.38640E-08 -0.37843E-09
   17.400      0.12479E-02  0.74876E-09 -0.38675E-08 -0.37354E-09
   17.450      0.12449E-02  0.74937E-09 -0.38706E-08 -0.36882E-09
   17.500      0.12419E-02  0.74991E-09 -0.38734E-08 -0.36429E-09
   17.550      0.12390E-02  0.75038E-09 -0.38759E-08 -0.35994E-09
   17.600      0.12360E-02  0.75079E-09 -0.38780E-08 -0.35578E-09
   17.650      0.12330E-02  0.75115E-09 -0.38798E-08 -0.35180E-09
