  0.50000E-01   0.0000       0.0000       0.0000       0.0000    
  0.10000       0.0000       0.0000       0.0000       0.0000    
  0.15000       0.0000       0.0000       0.0000       0.0000    
  0.20000       0.0000       0.0000       0.0000       0.0000    
  0.25000       0.0000       0.0000       0.0000       0.0000    
  0.30000       0.0000       0.0000       0.0000       0.0000    
  0.35000       0.0000       0.0000       0.0000       0.0000    
  0.40000       0.0000       0.0000       0.0000       0.0000    
  0.45000       0.0000       0.0000       0.0000       0.0000    
  0.50000       0.0000       0.0000       0.0000       0.0000    
  0.55000       0.0000       0.0000       0.0000       0.0000    
  0.60000       0.0000       0.0000       0.0000       0.0000    
  0.65000       0.0000       0.0000       0.0000       0.0000    
  0.70000       0.0000       0.0000       0.0000       0.0000    
  0.75000       0.0000       0.0000       0.0000       0.0000    
  0.80000       0.0000       0.0000       0.0000       0.0000    
  0.85000       0.0000       0.0000       0.0000       0.0000    
  0.90000       0.0000       0.0000       0.0000       0.0000    
  0.95000       0.0000       0.0000       0.0000       0.0000    
   1.0000       0.0000       0.0000       0.0000       0.0000    
   1.0500       0.0000       0.0000       0.0000       0.0000    
   1.1000       0.0000       0.0000       0.0000       0.0000    
   1.1500       0.0000       0.0000       0.0000       0.0000    
   1.2000       0.0000       0.0000       0.0000       0.0000    
   1.2500       0.0000       0.0000       0.0000       0.0000    
   1.3000       0.0000       0.0000       0.0000       0.0000    
   1.3500       0.0000       0.0000       0.0000       0.0000    
   1.4000       0.0000       0.0000       0.0000       0.0000    
   1.4500       0.0000       0.0000       0.0000       0.0000    
   1.5000       0.0000       0.0000       0.0000       0.0000    
   1.5500       0.0000       0.0000       0.0000       0.0000    
   1.6000       0.0000       0.0000       0.0000       0.0000    
   1.6500       0.0000       0.0000       0.0000       0.0000    
   1.7000      0.64168-312  0.52905-319 -0.76793-319 -0.20195-316
   1.7500      0.28786-302  0.24657-309 -0.37488-309 -0.94520-307
   1.8000      0.62391-293  0.55437-300 -0.88049-300 -0.21319-297
   1.8500      0.67971-284  0.62568-291 -0.10361-290 -0.24119-288
   1.9000      0.38591-275  0.36758-282 -0.63344-282 -0.14191-279
   1.9500      0.11803-266  0.11620-273 -0.20802-273 -0.44897-271
   2.0000      0.20047-258  0.20380-265 -0.37837-265 -0.78743-263
   2.0500      0.19449-250  0.20395-257 -0.39208-257 -0.78747-255
   2.1000      0.11060-242  0.11953-249 -0.23759-249 -0.46086-247
   2.1500      0.37760-235  0.42022-242 -0.86241-242 -0.16169-239
   2.2000      0.79139-228  0.90617-235 -0.19176-234 -0.34772-232
   2.2500      0.10395-220  0.12237-227 -0.26668-227 -0.46798-225
   2.3000      0.87220-214  0.10549-220 -0.23647-220 -0.40183-218
   2.3500      0.47599-207  0.59103-214 -0.13613-213 -0.22412-211
   2.4000      0.17179-200  0.21886-207 -0.51738-207 -0.82568-205
   2.4500      0.41651-194  0.54409-201 -0.13188-200 -0.20411-198
   2.5000      0.68835-188  0.92149-195 -0.22878-194 -0.34354-192
   2.5500      0.78616-182  0.10779-188 -0.27387-188 -0.39916-186
   2.6000      0.62852-176  0.88217-183 -0.22917-182 -0.32432-180
   2.6500      0.35602-170  0.51128-177 -0.13569-176 -0.18651-174
   2.7000      0.14452-164  0.21225-171 -0.57500-171 -0.76793-169
