  0.50000E-01   0.0000       0.0000       0.0000       0.0000    
  0.10000       0.0000       0.0000       0.0000       0.0000    
  0.15000       0.0000       0.0000       0.0000       0.0000    
  0.20000       0.0000       0.0000       0.0000       0.0000    
  0.25000       0.0000       0.0000       0.0000       0.0000    
  0.30000       0.0000       0.0000       0.0000       0.0000    
  0.35000       0.0000       0.0000       0.0000       0.0000    
  0.40000       0.0000       0.0000       0.0000       0.0000    
  0.45000       0.0000       0.0000       0.0000       0.0000    
  0.50000       0.0000       0.0000       0.0000       0.0000    
  0.55000       0.0000       0.0000       0.0000       0.0000    
  0.60000       0.0000       0.0000       0.0000       0.0000    
  0.65000       0.0000       0.0000       0.0000       0.0000    
  0.70000       0.0000       0.0000       0.0000       0.0000    
  0.75000       0.0000       0.0000       0.0000       0.0000    
  0.80000       0.0000       0.0000       0.0000       0.0000    
  0.85000       0.0000       0.0000       0.0000       0.0000    
  0.90000       0.0000       0.0000       0.0000       0.0000    
  0.95000       0.0000       0.0000       0.0000       0.0000    
   1.0000       0.0000       0.0000       0.0000       0.0000    
   1.0500      0.81152-311  0.51534-318 -0.82926-318 -0.34201-315
   1.1000      0.89499-299  0.60668-306 -0.10588-305 -0.40806-303
   1.1500      0.24924-287  0.17964-294 -0.33816-294 -0.12222-291
   1.2000      0.19796-276  0.15119-283 -0.30540-283 -0.10386-280
   1.2500      0.49833-266  0.40208-273 -0.86751-273 -0.27841-270
   1.3000      0.43594-256  0.37056-263 -0.85036-263 -0.25821-260
   1.3500      0.14368-246  0.12835-253 -0.31206-253 -0.89865-251
   1.4000      0.19159-237  0.17946-244 -0.46069-244 -0.12608-241
   1.4500      0.11013-228  0.10795-235 -0.29162-235 -0.75991-233
   1.5000      0.28872-220  0.29559-227 -0.83784-227 -0.20824-224
   1.5500      0.36314-212  0.38766-219 -0.11497-218 -0.27299-216
   1.6000      0.22932-204  0.25486-211 -0.78886-211 -0.17918-208
   1.6500      0.75751-197  0.87520-204 -0.28206-203 -0.61370-201
   1.7000      0.13586-189  0.16296-196 -0.54561-196 -0.11385-193
   1.7500      0.13683-182  0.17018-189 -0.59073-189 -0.11834-186
   1.8000      0.79804-176  0.10280-182 -0.36926-182 -0.71090-180
   1.8500      0.27724-169  0.36948-176 -0.13709-175 -0.25387-173
   1.9000      0.58864-163  0.81079-170 -0.31024-169 -0.55306-167
   1.9500      0.78211-157  0.11124-163 -0.43825-163 -0.75267-161
   2.0000      0.66460-151  0.97519-158 -0.39500-157 -0.65404-155
   2.0500      0.36850-145  0.55739-152 -0.23180-151 -0.37026-149
   2.1000      0.13582-139  0.21160-146 -0.90234-146 -0.13913-143
   2.1500      0.33850-134  0.54283-141 -0.23707-140 -0.35301-138
   2.2000      0.57963-129  0.95609-136 -0.42715-135 -0.61456-133
   2.2500      0.69206-124  0.11734-130 -0.53571-130 -0.74505-128
   2.3000      0.58411-119  0.10174-125 -0.47418-125 -0.63773-123
   2.3500      0.35298-114  0.63126-121 -0.30006-120 -0.39037-118
   2.4000      0.15456-109  0.28364-116 -0.13738-115 -0.17295-113
   2.4500      0.49583-105  0.93325-112 -0.46020-111 -0.56075-109
   2.5000      0.11775-100  0.22721-107 -0.11398-106 -0.13445-104
